Model time;nNonBTLHomeless;nBTLHomeless;nHomeless;nRenting;nNonOwner;nNonBTLOwnerOccupier;nBTLOwnerOccupier;nOwnerOccupier;nActiveBTL;nBTL;nNonBTLBankrupt;nBTLBankrupt;TotalPopulation;HousingStock;nEmptyHouses;BTLStockFraction;Sale HPI;Sale AnnualHPA;Sale AvBidPrice;Sale AvOfferPrice;Sale AvSalePrice;Sale AvMonthsOnMarket;Sale nBuyers;Sale nBTLBuyers;Sale nSellers;Sale nNewSellers;Sale nBTLSellers;Sale nSales;Sale nNonBTLBidsAboveExpAvSalePrice;Sale nBTLBidsAboveExpAvSalePrice;Sale nSalesToBTL;Sale nSalesToFTB;Rental HPI;Rental AnnualHPA;Rental AvBidPrice;Rental AvOfferPrice;Rental AvSalePrice;Rental AvMonthsOnMarket;Rental nBuyers;Rental nSellers;Rental nSales;Rental ExpAvFlowYield;nStockMortgages;nNewFTBMortgages;nNewFTBMortgagesToBTL;nNewHMMortgages;nNewBTLMortgages;newFTBCredit;newHMCredit;newBTLCredit;newTotalCredit;creditStock;interestRate;nonHousingConsumption;rentalCashOutflow;downpaymentCashOutflow;mortgagePrincipalPayment;mortgageInterestPayment;totalFinancialWealth;totalHousingNetWealth;totalHousingGrossWealth
629;1516.125;142.375;1658.5;1945.125;3603.625;5156;393.375;5549.375;853.375;1389.125;2;1.625;10006.375;8556;208.125;0.25166249999999996;0.8054374999999999;0.043238874999999996;56607.06375000001;361996.235;175265.79375;8.135250000000001;428.75;151.625;360.75;34.5;57.625;34.625;585.375;850.875;7.125;7.75;1.0888625;0.008530575;567.51375;914.49125;526.14625;1.3188875;1490.25;316.125;108;0.046162499999999995;3441.25;5.875;1.125;7.125;3.875;725355.73375;1021430.8912500001;384568.81999999995;2131355.44375;273402761.03875;0.054362625;23350604.106249996;1030354.975;4246092.34375;1094707.0075;1253968.1925;873104140.51125;1253464890.5075002;1526867651.5475001
630;1519.875;142.875;1662.75;1940.875;3603.625;5158.875;393.5;5552.375;852.5;1388.875;1.625;1.375;10008.5;8556;210.25;0.25142499999999995;0.8235875;0.05591412499999999;58890.89874999999;358046.12125;175853.34875;8.517350000000002;424.75;148.25;366.25;40.625;55.875;38.875;590;851.875;6.5;10.625;1.093575;0.007434887499999999;568.015;913.775;535.61625;1.1266375;1502.25;321;110.75;0.0459625;3439.5;8.75;1.25;7.875;3.375;881990.6737500001;1060587.3887500002;385393.15;2327971.21;273603135.58625;0.053899749999999996;23383536.28875;1027818.5662500001;4757300.39625;1059269.32;1253767.33875;873851980.0125;1274243806.75;1547846942.3375
631;1519.875;143.125;1663;1938;3601;5161.375;394.625;5556;850.875;1388.625;1.5;1.5;10007.875;8556;211.125;0.2511875;0.8098750000000001;0.059144499999999996;61285.385;362992.75625000003;192306.51625;9.399125;426.625;151.75;364.25;37.125;57.375;39.125;594.5;847.25;6.875;9.875;1.0924749999999999;0.0090579125;568.02;906.4449999999999;535.89625;1.28725;1510.5;327.75;116.625;0.045825;3438.5;7.75;1.75;8.625;4.25;758873.465;1262594.4525;561322.15625;2582790.07625;273664922.7025;0.054161;23413931.933749996;1026597.10875;5130864.4675;1067390.82125;1254421.2987499998;874270437.1725001;1271884168.15625;1545549090.8562498
632;1521;143.75;1664.75;1935.5;3600.25;5162.75;393.5;5556.25;851.25;1388.5;1.25;1.375;10007.75;8556;213;0.25111249999999996;0.8136;0.05917499999999999;57710.31625;356654.07375;180529.985;8.7785875;426.625;152;360.625;36.125;55.625;36.125;584.875;842.5;6.625;8.875;1.0971125000000002;0.0121962625;568.0175;909.2475000000001;520.92125;0.8581125;1504.125;321.875;108.875;0.0457875;3437.875;7.25;1.125;6.625;3.25;902950.6875;923604.95875;393635.31125;2220190.95625;273892861.675;0.054499624999999996;23413323.74;1027179.4675;4361706.06875;1070692.8399999999;1254796.12375;874862412.44875;1273166485.64625;1547059347.3225002
633;1524.25;143.375;1667.625;1933.625;3601.25;5162.875;391.125;5554;851.875;1386.375;1.25;1.5;10007.125;8556;216.5;0.2512875;0.812225;0.04722837500000002;61969.31125;352086.38;181004.89250000002;9.572387500000001;422.875;150.25;365.875;42.5;55.25;42;591.875;842.625;9;11.25;1.093375;0.011706374999999998;567.82;908.23375;531.7212499999999;1.2725250000000001;1517.25;332.125;115.625;0.04572500000000001;3441.875;9.75;1.5;8;5.875;1050142.71625;1070060.3725;566954.97625;2687158.0675000004;274563451.1375;0.054017749999999996;23411856.21;1022064.9849999999;5026023.085;1069896.13875;1255414.6700000002;875573364.0912501;1272026866.1974998;1546590317.3362498
634;1525.125;142.75;1667.875;1932.625;3600.5;5162.5;392.25;5554.75;851.875;1386.875;1;1.5;10007.125;8556;216.75;0.2512125;0.8163125;0.040116874999999996;60126.630000000005;359035.505;180897.41875;12.260187500000002;422;149.875;359.375;36.125;54.75;37.625;585;836.875;7.25;10.625;1.092725;0.01033245;568.30875;918.6212499999999;536.35;1.52705;1511.25;326.375;109.625;0.0456125;3442.25;9.125;2.625;6.75;3.625;1016491.22375;795933.7725;460438.7475;2272863.73875;274855059.59625;0.054638374999999996;23374649.6375;1023843.78625;4666402.9125;1090013.52625;1258463.36;876240114.74625;1275788032.015;1550643091.6125
635;1526.125;143;1669.125;1930.25;3599.375;5162.625;393.5;5556.125;851.375;1387.875;1.125;1.5;10006.875;8556;218.25;0.25112500000000004;0.8069874999999999;0.03405425;55582.8525;365024.55750000005;175341.90375;6.1952124999999985;417;146.875;360.125;38.875;56.75;36.25;591;838.5;6;9.75;1.0973875;0.008450425000000001;569.35875;911.97375;546.28;1.2747125;1523.125;337.125;118.875;0.045575000000000004;3439.5;8.5;2.125;7.625;3.125;1044539.2275000002;930679.90625;352772.26749999996;2327991.4;274813887.51374996;0.054087874999999994;23340983.23;1023536.17125;4200789.93375;1057717.06875;1259892.3125;876300607.1575;1268570557.7125;1543384445.22875
636;1525.75;144.125;1669.875;1930.875;3600.75;5161.5;392.875;5554.375;851.75;1388.75;1.125;1.625;10006.875;8556;219;0.25125000000000003;0.8108375000000001;0.031860875000000004;54076.82874999999;372263.80874999997;188063.39;5.672525;416.375;146.75;356.375;33.5;56.875;32.25;588.625;842.25;6.375;8.25;1.0924125;0.007493087500000001;568.2025;909.3475000000001;533.6225;1.34355;1522.75;338.25;119.25;0.045525;3437.5;7;1.375;7.25;4.25;705782.93875;981276.9199999999;595925.45625;2282985.315;274759174.3275;0.054161125000000004;23361965.215;1023479.4787499999;3918303.44625;1075415.6275;1259810.4574999998;876367198.1912498;1269441859.8312502;1544201034.15875
637;1527.25;144.375;1671.625;1928.625;3600.25;5163.375;394;5557.375;850;1388.375;1.125;1.625;10007.625;8556;220;0.251125;0.8119125;0.027976375000000005;53809.96875;358408.87249999994;170399.45000000004;7.751975;413.625;145.875;365.5;41.75;57.125;38.375;588.875;837.125;6.625;10.75;1.0911875;0.007424181249999999;568.985;925.9862499999999;550.7275;1.6540499999999998;1521.875;330.375;110.375;0.0454375;3439.625;9.25;2;7.25;2.875;965836.9574999999;985359.75875;224267.9975;2175464.715;274975237.38375;0.05410112500000001;23383561.870000005;1023397.2737499999;4574654.760000001;1077867.3662500002;1259214.4425000001;876458580.4125;1269808293.37125;1544783530.7549999
638;1528.125;144.125;1672.25;1928.5;3600.75;5163;394.25;5557.25;849.75;1388.125;0.875;1.625;10007.75;8556;220.5;0.251175;0.8162;0.029002874999999997;55511.658749999995;362801.29625;166658.6875;7.456137500000001;407.125;146.375;370;43.375;58.25;38.875;587.875;839;7.625;11.375;1.0856;0.0019338175000000006;568.745;915.2025000000001;529.9975000000001;1.303;1532.125;336.375;115.875;0.04535;3438.75;8.75;2;5;3.25;992281.75375;724894.4325000001;283727.25625;2000903.4425;274994962.39625;0.05395825;23373287.127499998;1021016.9137500001;4519917.57625;1047291.3487500001;1260227.29125;876988615.7450001;1274615935.40375;1549610897.7987502
639;1527.625;144.375;1672;1928.25;3600.25;5163.25;395.25;5558.5;848.875;1388.5;1.125;1.875;10007.625;8556;220.375;0.25112500000000004;0.8146;0.024307050000000004;56022.6125;367893.35874999996;174784.37875;6.458749999999999;408.625;146.625;369;39.125;58.75;36.375;588.625;840.25;6.5;11.125;1.08955;-0.0013911500000000014;568.7975;917.2974999999999;530.46375;1.5473;1529.625;335.625;115.25;0.0453;3437.5;9.5;1.75;6.375;2.25;852235.565;830455.23;260945.96625;1943636.7575000003;274802650.42;0.053726249999999996;23357830.336250003;1021891.6550000001;4347747.293749999;1074703.73875;1259774.5550000002;876722066.3375002;1275589222.92375;1550391873.3437498
640;1524.5;144.75;1669.25;1927.125;3596.375;5167;395.75;5562.75;847;1387.5;1.25;1.625;10006.125;8556;219.125;0.250825;0.8223875;0.0231312125;47906.86375;367870.2925;163979.68125;5.233787499999999;406.875;145.625;369.25;36.75;58.25;32.75;584.875;838.875;5.25;9;1.0960750000000001;-0.0027299687499999993;569.2075;915.6862500000001;532.875;1.1820249999999999;1530.125;334.5;115.375;0.045250000000000005;3436;7.75;1.5;5.25;2.875;653818.65625;671080.5237499999;349355.94;1674255.1225;274439960.55375004;0.05365;23378805.56625;1020391.7725000001;3850223.0925000003;1065216.0174999998;1258869.7974999999;876309251.18875;1283969933.4899998;1558409894.0437503
641;1525.125;145.25;1670.375;1926.5;3596.875;5167.5;395;5562.5;847;1387.25;1.5;1.625;10006.375;8556;220;0.25088750000000004;0.8266625;0.022396625000000003;53913.35125;368647.815;164085.00999999998;5.165325;406.625;149.625;372;36.25;58.125;35.25;582;837;8.75;9.625;1.090075;0.0000902250000000002;568.625;911.4725;526.1925;1.4814;1533;336.75;116.75;0.045125;3435;7.875;1.875;4.75;4.875;732840.27125;521396.42000000004;459144.40125;1713381.095;274099866.14750004;0.05329212500000001;23368685.18625;1021190.9525000001;4063856.3175;1079547.0012499997;1257435.1300000001;876055773.55625;1292028841.62625;1566128707.77375
642;1524.75;146;1670.75;1925.75;3596.5;5168.75;394.625;5563.375;846.5;1387.125;1.5;1.625;10006.375;8556;220.375;0.2508375;0.828425;0.0162774375;54827.450000000004;361641.05000000005;164892.1225;5.4858625;417.125;151.25;377.125;40.625;57.875;39.75;582.625;833.875;8.25;11.125;1.089675;0.0006931375000000001;569.3475;920.5525000000001;535.6487500000001;1.4897375;1522.25;331.875;111.5;0.04499999999999999;3437.5;9.5;1.25;7.375;3.875;848529.475;996398.5650000001;483151.68625;2328079.725;274302819.24;0.05334412499999999;23387988.90875;1021481.1925;4365123.18875;1056716.1775;1255735.06625;876201687.1050001;1297652489.96;1571955309.2012503
643;1525;146.375;1671.375;1926.125;3597.5;5167.375;394.875;5562.25;846.75;1388;1.75;1.375;10006.5;8556;220.875;0.2509375;0.820875;0.012968250000000002;52610.175;373279.5275;169235.90875000003;6.588875;417.75;151.375;371.875;36;56.375;36;577.875;830.75;7.125;10.375;1.0948125;-0.00006287499999999978;569.1;918.21125;531.35375;1.3440375;1520.25;333.25;112.375;0.044912499999999994;3434.875;9.625;1.5;5.625;3.625;1052651.845;630412.7237499999;299972.38875;1983036.96375;274046931.815;0.054160875;23358050.94625;1021955.3012499999;3871836.24875;1058739.97875;1255957.00125;876186093.4949999;1293578902.3000002;1567625834.1149998
644;1526;146;1672;1927.375;3599.375;5166.625;394.75;5561.375;847.25;1388;1.5;1.5;10008;8556;220;0.250975;0.8297375;0.012059199999999999;49243.72625000001;365158.495;163132.90750000003;6.6008375;412.625;150.5;377.5;42.75;55.375;37.125;578.5;833.125;6.375;10.75;1.096075;-0.0007800624999999999;569.2524999999999;922.3924999999999;535.52125;1.3433625;1526.625;331.125;111.125;0.044837499999999995;3436.25;9.25;1.875;7;3.75;944588.3925;913965.0249999999;357531.20875;2216084.62625;274322613.96375;0.05370250000000001;23310317.639999997;1022106.37875;3956291.2325;1066895.47375;1255261.31625;876321024.1012499;1299710335.02;1574032948.98625
645;1528.875;146.125;1675;1925.5;3600.5;5166.375;393.75;5560.125;846.875;1386.75;1.375;1.5;10007.5;8556;223.5;0.251175;0.828825;0.01801685;51512.405;379074.9512499999;174884.1725;4.944175;412.125;151;371;32;56;31;576.5;830.375;7;8.625;1.0943749999999999;0.0006176749999999996;568.70875;914.3325;523.5475;1.4797250000000002;1530.875;338;114.5;0.0447375;3433.375;7;0.75;5.375;4.375;723290.59875;581361.17;394371.7025;1699023.47875;274001132.26625;0.054012000000000004;23327059.438750003;1021775.0125;3545180.1625;1075295.6175000002;1255679.80625;876298275.2750001;1302002761.695;1576003893.9624999
646;1528.375;146.25;1674.625;1925.5;3600.125;5167.25;393.125;5560.375;846.25;1385.625;1.5;1.625;10006.75;8556;223.875;0.2512125;0.832925;0.0204412875;54076.262500000004;361642.32875;155133.55125;3.17535;411.875;150.625;383;43.625;55.875;41.75;581.25;832;7.75;11.125;1.0791374999999999;-0.004231762500000001;569.105;912.50375;529.2525;1.7786874999999998;1537.5;342.875;119;0.0446125;3432.875;9.875;1.875;7.375;4.75;846808.6849999999;840238.81875;429327.54250000004;2116375.045;274008044.38250005;0.053324750000000004;23363675.957499996;1020716.1687500002;4366936.31125;1050232.4137499998;1254433.165;876490917.10625;1306691187.8925;1580699232.275
647;1528.625;146.25;1674.875;1923.625;3598.5;5169.25;393.25;5562.5;845.25;1384.75;1.75;1.375;10006.25;8556;224.625;0.2510875;0.8399875000000001;0.0267318375;48985.697499999995;370300.78;163316.91625;4.5948375;405.5;146.5;379.625;39.125;56.25;38.75;576.75;826.25;6.125;10.5;1.0860125;-0.0073601525;568.6812500000001;917.0387499999999;532.64375;1.2407124999999999;1536;339.875;115.25;0.0444875;3432.25;9.125;1.375;6;3.625;901399.7262500001;702503.27875;298877.57875;1902780.5825;273850343.40250003;0.05387937499999999;23369662.39375;1023162.5899999999;4344706.03125;1046634.3812499999;1254230.2375;876507569.1375;1316469198.08875;1590319541.48875
648;1527.75;146.125;1673.875;1923.5;3597.375;5169.625;392.75;5562.375;845.75;1384.625;1.75;1.5;10005.5;8556;224.375;0.2510375;0.8274750000000001;0.027911125;50667.53624999999;367189.04500000004;174597.12375000003;5.8235125000000005;408.625;149.25;380.5;40.375;56;40.125;573.125;825.125;6.875;11.5;1.0837124999999999;-0.0101395875;568.335;915.2787500000001;527.96875;1.4636375;1536.375;340.625;116.25;0.044324999999999996;3436.125;10.75;2;7.75;3.625;1081747.30875;908881.065;428575.01;2419203.38375;274335740.34;0.053595375;23354169.713749997;1021535.5;4509991.79875;1057981.715;1253516.2825;877344094.435;1309139321.37375;1583475061.7125
